Username,Date,Retweets,Favorites,Message,Hashtags,Mentions
,2016-05-30 15:27:44,0,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1jrkZyj4b",,
,2016-05-30 10:07:14,0,0,"DONALD TRUMP SENT HIS OWN PLANE TO TRANSPORT 200 STRANDED MARINES http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/?utm_medium=facebook&utm_campaign=alt&utm_source=colddeadhands ",,
,2016-05-29 23:51:34,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-29 17:58:21,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/171ANTj9G",,
,2016-05-27 11:48:14,0,0,"#Trump sent his own plane to pick up stranded marines .... http:// fb.me/7Ia4IcNls",#Trump,
,2016-05-26 22:31:47,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/Bd3xwJKA",,
,2016-05-26 18:02:44,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4KGy7eZ5O",,
,2016-05-25 03:33:29,1,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7UXxKifI7",,
,2016-05-25 02:27:29,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-24 22:29:04,6,7,"DONALD TRUMP SENT HIS OWN PLANE TO TRANSPORT 200 STRANDED MARINES http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/?utm_medium=facebook&utm_campaign=alt&utm_source=colddeadhands ",,
,2016-05-24 18:50:26,0,0,"DONALD TRUMP SENT HIS OWN PLANE TO TRANSPORT 200 STRANDED MARINES http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/?utm_medium=facebook&utm_campaign=alt&utm_source=colddeadhands ",,
,2016-05-24 18:32:01,0,0,"Trump 's so bad he did this: DONALD TRUMP SENT HIS OWN PLANE TO TRANSPORT 200 STRANDED MARINES http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/?utm_medium=facebook&utm_campaign=alt&utm_source=colddeadhands ",,
,2016-05-24 06:13:41,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4K5IvTk2S",,
,2016-05-23 23:35:19,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/1koFBr3c1",,
,2016-05-23 22:31:19,0,2,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY beyond presidential Trump 2016!",,
,2016-05-23 21:42:00,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5wNi0mC9h",,
,2016-05-23 19:23:40,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/5GpVzNV50",,
,2016-05-23 18:29:33,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4DMU5M14F",,
,2016-05-23 16:36:36,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/51vl4b5I2",,
,2016-05-23 12:29:24,0,0,"Trump used his own plane to pick up 200 STRANDED Marines FLEW THEM HOME  NOT A DIRT BAG ! 10 YEARS AGO !!",,
,2016-05-23 11:22:02,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/Zh40R0eQ",,
,2016-05-23 01:30:45,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-23 00:26:57,1,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-22 17:16:00,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/85Bobv6R3",,
,2016-05-22 17:10:29,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/3gdGPXJhM",,
,2016-05-22 15:03:14,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-22 14:51:52,0,0,"#Trump @realDonaldTrump Flew 200 #Stranded #Marines Home in 1991...In His Own Plane  On His Own Dime http:// m.hannity.com/articles/hanpr -election-493995/200-stranded-marines-needed-a-plane-14727522/ ",#Trump #Stranded #Marines,@realDonaldTrump
,2016-05-22 14:20:53,20,18,"#MAGA Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// americanmilitarynews.com/2016/05/donald -trump-sent-his-own-plane-to-transport-200-stranded-marines/?utm_campaign=shareaholic&utm_medium=twitter&utm_source=socialnetwork  #WomenForTrump pic.twitter.com/Z9JuIl8R3e",#MAGA #WomenForTrump,
,2016-05-22 13:55:33,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4FUdlUZMj",,
,2016-05-22 11:56:29,0,0,"Mr. #Trump Sent His Own Plane To Transport 200 Stranded #Marines - http:// goo.gl/IdO4jY #notPolitics #bigHeart #HeCares",#Trump #Marines #notPolitics #bigHeart #HeCares,
,2016-05-22 05:49:34,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-21 18:27:55,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7PO9WYN0N",,
,2016-05-21 18:25:27,0,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY #trump #NeverHillary",#trump #NeverHillary,
,2016-05-21 17:19:14,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-21 17:16:16,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY And he did this many many years ago",,
,2016-05-21 17:12:59,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-21 16:22:24,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/2jte32DzW",,
,2016-05-21 12:46:13,1,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-21 10:33:51,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/4PRpheLvC",,
,2016-05-21 10:11:53,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/wHQDRVCH",,
,2016-05-21 08:34:42,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7RT5NJNgN",,
,2016-05-21 07:35:20,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/3Gr8PHRdA",,
,2016-05-21 03:23:54,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-21 03:04:46,0,2,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// fb.me/7oi756Bl1",,
,2016-05-20 21:02:09,1,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines http:// nyc.epeak.in/frame/?url=aHR 0cDovL2FtZXJpY2FubWlsaXRhcnluZXdzLmNvbS8yMDE2LzA1L2RvbmFsZC10cnVtcC1zZW50LWhpcy1vd24tcGxhbmUtdG8tdHJhbnNwb3J0LTIwMC1zdHJhbmRlZC1tYXJpbmVzLw%3D%3D&id=1598473 ",,
,2016-05-20 18:35:25,10,10,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-20 17:33:18,0,0,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jYNO HAVE NOT. SEND.",,
,2016-05-20 17:32:43,0,1,"Donald Trump Sent His Own Plane To Transport 200 Stranded Marines - http:// goo.gl/IdO4jY",,
,2016-05-20 03:24:16,0,1,"Did NAZI TRUMP own air service in 1991? 200 Stranded Marines Needed A Plane Ride Home http://www. hannity.com/articles/elect ion-493995/200-stranded-marines-needed-a-plane-14727522/  via @seanhannity",,@seanhannity
,2016-05-19 20:33:48,0,0,"You read the past news about Trump sending his own plane to bring back stranded marines 1991",,
